itemid,shopid,product_name,stock,sold,historical_sold,brand,catid,price,price_min,price_max,shop_name,follower_count,products,rating_normal,rating_bad,rating_good,item_count,rating_star,response_time,response_rate,Unisex,Female,Male,color,size,kimono,kaki,jean,bomber,cardigan,sơ mi,gió/dù/jacket,blazer,croptop/gile,thể thao,áo khoác phao/áo phao,nỉ/hoodie,denim,dạ/lông,len,da,chống nắng,thun,lửng,time_summer,time_winter,location_encoded
20019230249,767482890,Áo Khoác M.B.C Checked Corduroy Jacket,15,43,76,0,100011,3900000,3900000,3900000,Clo.Essential,4350,69,5,1,347,69,4.917379,8168.0,83,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7790972,2529000,202.59421163181963
20019271342,767482890,Áo Khoác M.B.C Academy Varsity,9,9,17,0,100011,6900000,6900000,6900000,Clo.Essential,4350,69,5,1,347,69,4.917379,8168.0,83,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7784508,2529000,199.70026163809104
20219218988,767482890,Áo Khoác M.B.C Corduroy Exclusive Jacket,69,26,57,0,100011,3900000,3900000,3900000,Clo.Essential,4350,69,5,1,347,69,4.917379,8168.0,83,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7793081,2529000,199.70026163809104
16278049872,767482890,Áo Khoác M.B.C Corduroy Exclusive Jacket,78,15,45,0,100011,3900000,3900000,3900000,Clo.Essential,4350,69,5,1,347,69,4.917379,8168.0,83,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7792373,2529000,199.70026163809104
16178051072,767482890,Áo Khoác M.B.C Corduroy Exclusive Jacket,40,8,16,0,100011,3900000,3900000,3900000,Clo.Essential,4350,69,5,1,347,69,4.917379,8168.0,83,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7791619,2529000,174.87541568550495
19619326166,767482890,"Áo Khoác Champion, Reverse Weave Hoodie, All Over Print",14,2,3,0,100011,11700000,11700000,11700000,Clo.Essential,4350,69,5,1,347,69,4.917379,8168.0,83,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7777262,2529000,191.13745371984197
16786532507,869727753,Áo khoác nỉ bomber bóng chày LB 🌸 Áo khoác ulzzang nam nữ form rộng thể thao K34,9954,2144,2144,0,100017,980000,980000,990000,miss_out68,112,8,4,0,11,8,4.4,14509.0,10,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,278860,2529000,325.87231721896677
17663500488,428203612,Áo Khoác Phao TheNorth Face Cashew Thời Trang Mùa Đông Dành Cho Nam Và Nữ,7996,0,1,0,100011,9599990,9599990,9599990,dancer.vn,1874,430,4,14,160,430,4.571429,11089.0,61,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12789379,2529000,51.38393611476849
16366501099,428203612,Áo Khoác Hoodie The North Face 100% Thời Trang Năng Động Cho Nam,9987,2,3,0,100011,7499990,7499990,7499990,dancer.vn,1874,430,4,14,160,430,4.571429,11089.0,61,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12193822,2529000,50.8472431746785
8694360831,428203612,Áo khoác thể thao Nike chống thấm nước nhanh khô thời trang cho nam 928011-013,5987,4,11,0,100011,7256700,7256700,7256700,dancer.vn,1874,430,4,14,160,430,4.571429,11089.0,61,0,0,1,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16397906,18297000,50.45626510934952
20001325284,428203612,The North Face. Áo Khoác Leo Núi Chống Thấm Nước Cho Nữ,23966,0,1,0,100017,5499990,5499990,5499990,dancer.vn,1874,430,4,14,160,430,4.571429,11089.0,61,0,1,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12623303,2529000,50.45626510934952
12621597571,428203612,Áo khoác thể thao nike dáng rộng mũ trùm chống gió thời trang nam nữ,7982,2,14,0,100011,8079930,8079930,8079930,dancer.vn,1874,430,4,14,160,430,4.571429,11089.0,61,1,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15768000,18131577,50.45626510934952
12514564495,428203612,THE NORTH FACE Áo khoác khóa kéo NORTH FACE X FS WEB NA72051,19996,1,4,0,100011,9099990,9099990,9099990,dancer.vn,1874,430,4,14,160,430,4.571429,11089.0,61,1,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16568054,18297000,50.8472431746785
10151040295,428203612,Áo khoác adidas chất liệu cotton dày chống nước có mũ trùm đầu cho nam,11987,0,8,0,100011,7489300,7489300,7489300,dancer.vn,1874,430,4,14,160,430,4.571429,11089.0,61,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16740910,18297000,42.09142922119013
10058050153,428203612,Áo khoác gió adidas thời trang năng động cho nam nữ,29633,1,5,0,100011,5804120,5804120,5804120,dancer.vn,1874,430,4,14,160,430,4.571429,11089.0,61,1,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15768000,17592577,51.38393611476849
7292033363,428203612,Mới New Balance Áo Khoác Hoodie Dáng Rộng Màu Trơn Dễ Phối Đồ Thời Trang Unisex,1193,2,6,0,100011,4228160,4228160,4228160,dancer.vn,1874,430,4,14,160,430,4.571429,11089.0,61,1,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25035721,18297000,42.09142922119013
13624845991,428203612,Áo khoác gió The North Face 100% chính hãng thời trang cho nam NJ4HK53,11996,0,4,0,100017,7016100,7016100,7016100,dancer.vn,1874,430,4,14,160,430,4.571429,11089.0,61,0,0,1,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15768000,17699328,50.8472431746785
12210364326,428203612,Áo Khoác Thể Thao Adidas Chính Hãng Thời Trang Unisex,49992,2,7,0,100011,8180900,8180900,8180900,dancer.vn,1874,430,4,14,160,430,4.571429,11089.0,61,1,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17231221,18297000,42.09142922119013
11633579202,428203612,Áo Khoác Thể Thao  Chống Nắng Phong Cách Hàn Quốc Cho Nam Và Nữ,1186,0,2,0,100011,4875780,4875780,4875780,dancer.vn,1874,430,4,14,160,430,4.571429,11089.0,61,1,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19485850,18297000,50.8472431746785
14681931958,428203612,Áo Khoác Thể Thao Nike 100% Chống Thấm Nước Có Mũ Trùm Đầu Phối Khóa Kéo Phong Cách Retro Cho Nam BV5386-873,7996,0,1,0,100011,6899990,6899990,6899990,dancer.vn,1874,430,4,14,160,430,4.571429,11089.0,61,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12872303,2529000,50.8472431746785
12012307121,428203612,Áo khoác thể thao Nike mỏng có nón trùm bằng vải khô nhanh cho nữ,11985,0,13,0,100017,5114200,5114200,5114200,dancer.vn,1874,430,4,14,160,430,4.571429,11089.0,61,0,1,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16976774,18297000,50.8472431746785
13322003900,428203612,Áo khoác thể thao Adidas 100% chính hãng chống gió in họa tiết độc đáo cho nam và nữ,9989,0,7,0,100011,7453040,7453040,7453040,dancer.vn,1874,430,4,14,160,430,4.571429,11089.0,61,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15768000,18063082,50.8472431746785
13506125532,428203612,Áo Khoác Thể Thao Nike Có Mũ Trùm Đầu Dáng Rộng Phong Cách Thời Trang Hong Kong Dành Cho Nam Và Nữ,7993,1,7,0,100011,9100000,9100000,9100000,dancer.vn,1874,430,4,14,160,430,4.571429,11089.0,61,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17829030,18297000,50.8472431746785
2995088231,428203612,Áo khoác gió có mũ chất liệu 100% chính hãng in chữ Nike thời trang cá tính cho nữ,9999,0,1,0,100017,7557530,7557530,7557530,dancer.vn,1874,430,4,14,160,430,4.571429,11089.0,61,0,1,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15768000,17942871,51.38393611476849
13122192304,428203612,Áo khoác thể thao Adidas cổ đứng chất liệu 100% cotton thời trang cho nam và nữ GE0811,9995,0,5,0,100011,7035110,7035110,7035110,dancer.vn,1874,430,4,14,160,430,4.571429,11089.0,61,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15768000,18041297,42.09142922119013
18900626017,428203612,Áo Khoác Phao Không Tay NIKE Phối Nhiều Túi Phong Cách Mùa Đông CU3768,7987,2,4,0,100011,9499990,9499990,9499990,dancer.vn,1874,430,4,14,160,430,4.571429,11089.0,61,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13047763,2529000,51.38393611476849
15144340756,428203612,Áo Khoác Adidas 100% Phản Quang Có Mũ Trùm Đầu Thời Trang Dành Cho Nam Giới,6702,1,1,0,100011,6613760,6613760,6613760,dancer.vn,1874,430,4,14,160,430,4.571429,11089.0,61,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15768000,8682767,50.45626510934952
10928130133,428203612,Áo Khoác Thể Thao Nike 100% Chính Hãng Ar3133,9988,0,1,0,100011,9100000,9100000,9100000,dancer.vn,1874,430,4,14,160,430,4.571429,11089.0,61,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20006946,18297000,42.09142922119013
10989426406,428203612,Áo Khoác Thể Thao Adidas 100% Cổ Đứng Thời Trang Cho Nam Nữ,29998,0,2,0,100011,6952080,6952080,6952080,dancer.vn,1874,430,4,14,160,430,4.571429,11089.0,61,1,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15768000,4649259,50.8472431746785
13712292202,428203612,Áo Khoác Sweater Adidas Vải Cotton Cổ Phối Màu Tương Phản Cá Tính Cho Nữ,5993,0,6,0,100017,6215300,6215300,6215300,dancer.vn,1874,430,4,14,160,430,4.571429,11089.0,61,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16976056,18297000,50.8472431746785
10544924178,428203612,Mlb Áo Khoác Chống Gió 100% Ny Dáng Rộng Jpw1131 Cho Nam Và Nữ,9996,0,3,0,100017,8150170,8150170,8150170,dancer.vn,1874,430,4,14,160,430,4.571429,11089.0,61,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18261934,18297000,42.09142922119013
15955810100,428203612,Áo Khoác Cardigan THE NORTH FACE Có Mũ Trùm Chống Lạnh Chống Nước Giữ Ấm Tốt,17987,0,3,0,100011,8099990,8099990,8099990,dancer.vn,1874,430,4,14,160,430,4.571429,11089.0,61,1,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15768000,5859528,42.09142922119013
12722030137,428203612,Áo khoác thể thao PUMA 100% chính hãng chống gió chống nước cổ đứng dáng rộng cho nam và nữ,14995,0,5,0,100011,7522700,7522700,7522700,dancer.vn,1874,430,4,14,160,430,4.571429,11089.0,61,1,0,0,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15768000,18061922,50.45626510934952
12118054786,428203612,Áo Khoác Bomber  Air Force Ma1 32016,1178,0,2,0,100011,7867860,7867860,7867860,dancer.vn,1874,430,4,14,160,430,4.571429,11089.0,61,1,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16129699,18297000,50.45626510934952
18431411014,493396382,Áo Khoác Chống Nắng Dáng Rộng Thời Trang Mùa Hè Dễ Phối Đồ,3599947,11,16,0,100017,2150000,2150000,2150000,For your beauty.vn,4773,266,49,41,1949,266,4.827935,9095.0,98,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5015812,2529000,51.38393611476849
16684518535,493396382,Áo Khoác Mỏng Có Khóa Kéo Màu Sắc Thời Trang Cho Nữ,1799979,2,3,0,100017,4200000,4200000,4200000,For your beauty.vn,4773,266,49,41,1949,266,4.827935,9095.0,98,0,1,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2179281,2529000,50.8472431746785
20343224593,493396382,Áo Khoác Thể Thao Có Nón Dáng Rộng Thêu Họa Tiết Phong Cách Hàn Quốc Thời Trang Cho Nữ,1799980,1,2,0,100017,5900000,5900000,5900000,For your beauty.vn,4773,266,49,41,1949,266,4.827935,9095.0,98,0,1,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2163000,2529000,50.8472431746785
18247202862,493396382,Áo Khoác Chống Nắng Dáng Rộng Thoáng Khí Thời Trang Hàn Quốc Cho Nữ,899989,2,2,0,100017,2800000,2800000,2800000,For your beauty.vn,4773,266,49,41,1949,266,4.827935,9095.0,98,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142493,2529000,50.45626510934952
19518017330,493396382,Áo Khoác Mỏng Dáng Rộng Phong Cách Nhật Bản Thời Trang Giản Dị,12,9,43,0,100017,2280000,2280000,2280000,For your beauty.vn,4773,266,49,41,1949,266,4.827935,9095.0,98,1,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8040719,2529000,42.09142922119013
19547500742,493396382,Áo Khoác Chống Nắng Dáng Rộng Có Khóa Kéo Thời Trang Hàn Quốc,9998,3,3,0,100017,3400000,3400000,3400000,For your beauty.vn,4773,266,49,41,1949,266,4.827935,9095.0,98,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062532,2529000,42.09142922119013
21544342922,493396382,Áo Khoác Mỏng Dáng Ngắn Thoáng Khí Thời Trang Mùa Hè Cho Nữ,2499970,5,5,0,100017,2250000,2250000,2250000,For your beauty.vn,4773,266,49,41,1949,266,4.827935,9095.0,98,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1923863,2529000,42.09142922119013
20019612827,493396382,Áo Khoác cardigan Dáng Rộng Phối Khóa Kéo Trẻ Trung Năng Động Cho Bạn Gái,799988,1,4,0,100017,2240000,2240000,2240000,For your beauty.vn,4773,266,49,41,1949,266,4.827935,9095.0,98,1,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7709405,2529000,42.09142922119013
16881746312,493396382,Áo Khoác cardigan Mỏng Có Nón Dáng Rộng Và Khóa Kéo Phong Cách Hàn Quốc Mới Cho Nữ,1099988,0,1,0,100017,2220000,2220000,2220000,For your beauty.vn,4773,266,49,41,1949,266,4.827935,9095.0,98,0,1,0,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4591965,2529000,50.8472431746785
21631621975,493396382,Áo Khoác Chống Nắng Dáng Rộng Bằng Lụa Mát Thời Trang Mùa Hè,499994,0,1,0,100017,1820000,1820000,1820000,For your beauty.vn,4773,266,49,41,1949,266,4.827935,9095.0,98,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4952232,2529000,42.09142922119013
21630626110,493396382,Áo Khoác Chống Nắng Chống Gió Có Mũ Trùm Thời Trang Dành Cho Nữ,2399947,13,29,0,100017,2300000,2300000,2300000,For your beauty.vn,4773,266,49,41,1949,266,4.827935,9095.0,98,0,1,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5197332,2529000,50.8472431746785
18742902500,640562306,[áo khoác gió 2 lớp] Áo Giả Hai Lớp Dáng Rộng Thiết Kế Mới Thời Trang Dành Cho Mùa,609,1,2,0,100011,2460000,2460000,3860000,nanniaoma.vn,218,465,5,6,84,465,4.542553,5663.0,77,1,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2237742,2529000,51.38393611476849
20653803396,640562306,[set dạ tweed nữ] Bộ Áo Khoác + Chân Váy Thời Trang Mùa Thu Pháp Cao Cấp Cho Nữ,7999,1,1,0,100017,2890000,2890000,5070000,nanniaoma.vn,218,465,5,6,84,465,4.542553,5663.0,77,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1745181,42.09142922119013
12755241332,414698958,[Mã BMLT30 giảm đến 30K đơn 299K] Áo khoác gió 2 lớp cooPure chất liệu lông cừu lót lông mũ rời siêu ấm NO.8114,196,1,14,0,100011,7500000,7500000,7500000,cooPure Official,6877,219,20,9,791,219,4.851334,11875.0,76,1,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15768000,13463457,339.78366065839884
9691139625,414698958,"[Mã BMLT30 giảm đến 30K đơn 299K] Áo khoác cooPure chất liệu da lộn lông cừu dày dặn, lót lông siêu ấm NO.6116",645,1,21,0,100011,11500000,11500000,11500000,cooPure Official,6877,219,20,9,791,219,4.851334,11875.0,76,1,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19066455,18297000,329.5219575852767
11138692280,414698958,"[Mã BMLT30 giảm đến 30K đơn 299K] [cooPure] Áo khoác Parka cooPure, áo khoác 3 lớp trần bông, chống nước 100% NO.6104",68,4,18,0,100011,7500000,7500000,7500000,cooPure Official,6877,219,20,9,791,219,4.851334,11875.0,76,1,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18959647,18297000,324.14989264559887
14337489934,414698958,"[Mã BMLT30 giảm đến 30K đơn 299K] Áo Parka trần trám cooPure siêu ấm, áo khoác Parka trần bông 3 lớp 1224",1154,1,3,0,100017,7500000,7500000,7500000,cooPure Official,6877,219,20,9,791,219,4.851334,11875.0,76,1,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15768000,9396395,329.5219575852767
11328346226,414698958,[Mã BMLT30 giảm đến 30K đơn 299K] Áo khoác gió Jacket cooPure chống nước 2 lớp dày dặn NO.2995,89,0,4,0,100011,4750000,4750000,4750000,cooPure Official,6877,219,20,9,791,219,4.851334,11875.0,76,1,0,0,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19993523,18297000,339.78366065839884
11337611245,414698958,[Mã BMLT30 giảm đến 30K đơn 299K] Áo khoác bomber cooPure chất da nhung lót gió 2 lớp mềm mịn giữ ấm NO.2503,81,0,5,0,100011,6200000,6200000,6200000,cooPure Official,6877,219,20,9,791,219,4.851334,11875.0,76,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19056793,18297000,339.78366065839884
13728124913,414698958,"Áo khoác gió 2 lớp dành cho nam cooPure dày dặn, chống nước, mũ rời NO.1105",36,1,26,0,100011,4100000,4100000,4100000,cooPure Official,6877,219,20,9,791,219,4.851334,11875.0,76,0,0,1,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15768000,17277222,329.5219575852767
15607589336,414698958,"[Mã BMLT30 giảm đến 30K đơn 299K] Áo khoác chống nước Ultimate, áo khoác gió chông nước hoàn hảo NO.2813",496,0,6,0,100011,4800000,4800000,4800000,cooPure Official,6877,219,20,9,791,219,4.851334,11875.0,76,1,0,0,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15768000,13461116,329.5219575852767
13146736156,414698958,"[Mã BMLT30 giảm đến 30K đơn 299K] Áo khoác 3 lớp siêu nhẹ Taxta Original, áo khoác phao trần bông cooPure NO.2103",54,0,2,0,100017,7500000,7500000,7500000,cooPure Official,6877,219,20,9,791,219,4.851334,11875.0,76,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15768000,15018178,324.14989264559887
20046045935,391238970,"Áo khoác kaki SWEEDER Nam Nữ Unisex form rộng - Jacket Yasu chất kaki mịn, mát khóa zip GIDI",167,211,228,0,100011,1790000,1790000,1790000,GIDI - QUẦN ÁO UNISEX,80008,260,220,70,16878,260,4.923952,7488.0,97,1,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460402,2529000,199.70026163809104
10080568062,391238970,Áo Khoác Jacket Form Rộng BMO Phong Cách Ulzzang vải kaki mèm mịn,275,100,1472,0,100011,1790000,1790000,1790000,GIDI - QUẦN ÁO UNISEX,80008,260,220,70,16878,260,4.923952,7488.0,97,1,0,0,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15768000,10519772,191.13745371984197
18824756164,391238970,Áo Khoác TAG vải kaki Nam Nữ Unisex - áo khoác bóng chày Jacket Form Rộng Kai Phong Cách Ulzzang,2,1,13,0,100011,1790000,1790000,1790000,GIDI - QUẦN ÁO UNISEX,80008,260,220,70,16878,260,4.923952,7488.0,97,1,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6636209,2529000,199.70026163809104
4884585797,391238970,Áo Sơ mi Nam Nữ Unisex vải Nhung Gân ❤ áo khoác sơ mi form rộng ảnh thật,497,15,318,0,100011,1590000,1590000,1590000,GIDI - QUẦN ÁO UNISEX,80008,260,220,70,16878,260,4.923952,7488.0,97,1,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31323988,18297000,199.70026163809104
13561622571,391238970,Áo Khoác thu đông TINY Nam Nữ Unisex Jacket Form Rộng vải nỉ lót bông - DESTINY 1990 Phong Cách Ulzzang,278,33,488,0,100011,1650000,1650000,1650000,GIDI - QUẦN ÁO UNISEX,80008,260,220,70,16878,260,4.923952,7488.0,97,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15768000,11620245,202.59421163181963
17984931947,391238970,Áo Khoác Hoodie XOXO thu đông Form Rộng Phối Zip Nam Nữ Unisex 37 Vải Nỉ Bông Chữ Dập Nổi - GIDI,7,5,8,0,100011,1990000,1990000,1990000,GIDI - QUẦN ÁO UNISEX,80008,260,220,70,16878,260,4.923952,7488.0,97,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1816372,2529000,199.70026163809104
17345292963,391238970,Áo Khoác bóng chày vải Kaki dày dặn nam nữ unisex OVERSIZE - BOMBER TENNESSEE Form Rộng Tay Dài Ulzzang,72,48,235,0,100011,2290000,2290000,2290000,GIDI - QUẦN ÁO UNISEX,80008,260,220,70,16878,260,4.923952,7488.0,97,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15039359,2529000,199.70026163809104
16984150675,391238970,Áo Khoác Hoodie WORLDWIDE STUDIO Nam Nữ Unisex Form Rộng Phối Zip Unisex ONE Vải Chân Cua,21,5,7,0,100011,1990000,1990000,1990000,GIDI - QUẦN ÁO UNISEX,80008,260,220,70,16878,260,4.923952,7488.0,97,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2515350,2529000,174.87541568550495
9845442269,391238970,Áo khoác Dù Viền túi hộp form rộng unisex 💥 Áo khoác Nam nữ Unisex màu Đen/ Be 💥,10,5,112,0,100017,1690000,1690000,1690000,GIDI - QUẦN ÁO UNISEX,80008,260,220,70,16878,260,4.923952,7488.0,97,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29990929,18297000,202.59421163181963
10556048637,422652939,Áo khoác cho bé của nous. siêu dễ thương,254,18,465,0,100633,1317500,1317500,2024000,Nous muối baby,6571,119,8,3,1941,119,4.973465,1946.0,92,1,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15768000,18016223,329.5219575852767
12024984882,422652939,Áo Khoác Jacket xanh tai thỏ  nous HRNEE cho bé 2022,119,18,104,0,100633,2150000,2150000,2890000,Nous muối baby,6571,119,8,3,1941,119,4.973465,1946.0,92,1,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15768000,17688874,329.5219575852767
21645548709,525613655,Áo khoác💞𝐅𝐑𝐄𝐄𝐒𝐇𝐈𝐏💞Bomber Luis Vuittion vân nhung Nỉ Nam chất nhung siêu đẹp,597,2,3,0,100011,4390000,4390000,4680000,THỜI TRANG VIỆT HƯỚNG BURBER,77,214,3,9,12,214,3.125,8424.0,74,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1557011,2529000,40.62271327449899
21533564841,525613655,Áo khoác da Sáp NYC - cổ Lông tháo rời Hàng cao cấp - Mẫu mới nhất 2021  -áo khoác da lộn nam,479,5,10,0,100011,3890000,3890000,4690000,THỜI TRANG VIỆT HƯỚNG BURBER,77,214,3,9,12,214,3.125,8424.0,74,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4466401,2529000,52.109199760985476
21652244280,7981082,Áo khoác dù KYT chống mưa nhẹ,79,12,14,0,100637,2190000,2190000,2190000,N-Shop Phụ Kiện Phượt,445,75,12,8,416,75,4.82093,6630.0,77,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2214856,202.59421163181963
13803812072,118018006,"(SẴN) Áo Khoác Hoodie Nỉ Trơn Unisex (FREE SIZE) - Áo Có Mũ, Cài Cúc Hàng Thu Đông AH1",21,2,33,0,100017,1390000,1390000,1390000,LyLy Nguyễn - Order China,800,219,3,1,435,219,4.951691,2869.0,96,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18167143,18297000,623.0134637188208
18252095964,650842691,Áo khoác nỉ form rộng nữ AD hoodie zip bông form thụng tay bồng The Delia KNN02,291,24,24,0,100017,1490000,1490000,1490000,Delia Fáhion Store,10172,7,0,1,77,7,4.928571,6416.0,94,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2273601,73.72005587949467
19752215260,650842691,Áo khoác nỉ form rộng nữ THIS hoodie zip bông form thụng tay bồng The Delia KNN06,895,17,17,0,100017,1490000,1490000,1490000,Delia Fáhion Store,10172,7,0,1,77,7,4.928571,6416.0,94,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2238804,84.00673185941044
14893592038,650842691,Áo khoác nỉ form rộng nữ OIOI hoodie zip bông form thụng tay bồng The Delia KNN03,196,4,4,0,100017,1490000,1490000,1490000,Delia Fáhion Store,10172,7,0,1,77,7,4.928571,6416.0,94,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2272412,73.72005587949467
18352209767,650842691,Áo khoác nỉ form rộng nữ KILL SYSTEM hoodie zip bông form thụng tay bồng The Delia KNN02,297,8,8,0,100017,1490000,1490000,1490000,Delia Fáhion Store,10172,7,0,1,77,7,4.928571,6416.0,94,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2241418,84.00673185941044
